Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,YearsSinceRemodel,PricePerSF,TotalBath,TotalPorchSF,IsRenovated
1341,20,RL,70.0,8294.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,GasA,TA,Y,SBrkr,872,0,0,872.0,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1974.0,Unf,4,480.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,123000,2210.0,55,55,55.65610859728507,1.0,0,0
1342,20,RL,66.0,13695.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114.0,1,0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,2004.0,Unf,2,576.0,TA,TA,Y,0,78,0,0,0,0,0,7,2008,WD,Normal,155000,2804.0,23,22,55.27817403708987,2.0,78,1
1343,60,RL,69.0,9375.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0,2169.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647.0,TA,TA,Y,192,87,0,0,0,0,0,8,2007,WD,Normal,228500,4100.0,24,24,55.73170731707317,2.5,87,0
1344,50,RL,57.0,7558.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,GasA,Gd,Y,SBrkr,1172,741,0,1913.0,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342.0,Fa,Fa,Y,0,0,0,0,0,0,0,3,2009,WD,Normal,177000,3151.0,98,76,56.1726436052047,1.5,0,1
1345,60,RL,85.0,11103.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,New,Partial,155835,2624.0,20,20,59.38833841463415,2.5,0,0
1346,30,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,GasA,Gd,Y,FuseA,960,0,0,960.0,0,0,1,0,2,1,Fa,5,Typ,0,Gd,Detchd,1997.0,Unf,1,308.0,TA,TA,Y,0,0,168,0,0,0,0,7,2007,WD,Normal,108500,2228.0,106,76,48.6983842010772,1.0,168,1
1347,20,RL,69.0,17673.5,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,GasA,TA,Y,SBrkr,2156,0,0,2156.0,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,508.0,Gd,TA,Y,0,80,0,290,0,0,0,6,2006,WD,Normal,262500,4232.0,58,23,62.02741020793951,2.0,370,1
1348,20,RL,93.0,15306.0,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,GasA,Ex,Y,SBrkr,1776,0,0,1776.0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,New,Partial,283463,4220.0,20,19,67.17132701421801,3.0,0,1
1349,20,RL,69.0,16196.0,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0,1494.0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514.0,TA,TA,Y,402,25,0,0,0,0,0,8,2007,WD,Normal,215000,3490.0,28,28,61.60458452722063,3.0,25,0
1350,70,RM,50.0,5250.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,OthW,Fa,N,SBrkr,938,1215,205,2358.0,0,0,2,0,4,1,TA,8,Typ,0,Gd,Attchd,1980.0,Unf,0,0.0,TA,TA,Y,0,54,20,0,0,0,0,12,2008,WD,Normal,122000,3042.0,154,39,40.1051939513478,2.0,74,1
1351,90,RL,91.0,11643.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,GasA,TA,Y,SBrkr,1338,1296,0,2634.0,1,1,2,2,6,2,TA,12,Typ,0,Gd,Detchd,1969.0,Unf,4,938.25,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,200000,4820.25,57,57,41.49162387842954,4.5,0,0
1352,60,RL,70.0,9247.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,318.0,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,858,GasA,Ex,Y,SBrkr,858,858,0,1716.0,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,490.0,TA,TA,Y,0,84,0,0,120,0,0,3,2008,WD,Normal,171000,3064.0,64,64,55.809399477806785,1.5,204,0
1353,50,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,TA,Y,SBrkr,786,390,0,1176.0,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1999.0,Unf,2,624.0,TA,TA,N,210,0,0,0,0,0,0,7,2009,WD,Normal,134900,2498.0,89,26,54.00320256204964,1.0,0,1
1354,50,RL,56.0,14720.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,GasA,Ex,Y,SBrkr,2053,1185,0,2747.625,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666.0,TA,TA,Y,283,86,0,0,0,0,0,3,2010,WD,Normal,410000,5446.625,31,30,75.27597365340922,3.5,86,1
1355,60,RL,69.0,10316.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,GasA,Ex,Y,SBrkr,992,873,0,1865.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,839.0,TA,TA,Y,0,184,0,0,0,0,0,6,2008,WD,Normal,235000,3696.0,26,26,63.582251082251084,3.5,184,0
1356,80,RL,102.0,10192.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,GasA,Gd,Y,SBrkr,1222,698,0,1920.0,0,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,487.0,TA,TA,Y,0,98,0,0,0,0,0,9,2006,WD,Normal,170000,2977.0,58,34,57.10446758481693,3.0,98,1
1357,20,RL,69.0,9477.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,GasA,TA,Y,SBrkr,892,0,0,892.0,0,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1966.0,RFn,1,264.0,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,110000,2020.0,60,60,54.45544554455446,1.0,0,0
1358,20,RL,69.0,12537.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,GasA,Ex,Y,SBrkr,1078,0,0,1078.0,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,149900,2656.0,55,18,56.43825301204819,2.5,0,1
1359,160,FV,69.0,2117.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SBrkr,769,804,0,1573.0,0,0,2,1,3,1,Gd,5,Typ,0,Gd,Detchd,2000.0,Unf,2,440.0,TA,TA,Y,0,32,0,0,0,0,0,6,2010,WD,Normal,177500,2769.0,26,26,64.1025641025641,2.5,32,0
1360,20,RL,129.0,16737.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,Y,SBrkr,1980,0,0,1980.0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770.0,TA,TA,Y,194,45,0,0,0,0,0,9,2006,WD,Normal,315000,4730.0,22,21,66.59619450317125,3.0,45,1
1361,70,RL,51.0,9842.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,990,1611,0,2601.0,0,0,3,1,4,1,TA,8,Typ,0,Gd,BuiltIn,1998.0,RFn,2,621.0,TA,TA,Y,183,0,301,0,0,0,0,5,2008,WD,Normal,189000,3834.0,105,28,49.29577464788732,3.5,301,1
1362,20,RL,124.0,16158.0,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,GasA,Ex,Y,SBrkr,1530,0,0,1530.0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430.0,TA,TA,Y,168,36,0,0,0,0,0,6,2009,WD,Normal,260000,3490.0,21,21,74.49856733524355,3.0,36,0
1363,50,RL,69.0,12513.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,GasA,Gd,Y,SBrkr,1281,457,0,1738.0,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368.0,TA,TA,Y,55,0,0,0,0,0,0,6,2009,WD,Normal,104900,2821.0,106,19,37.18539524991138,2.0,0,1
1364,60,RL,73.0,8499.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,GasA,Ex,Y,SBrkr,616,796,0,1412.0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432.0,TA,TA,Y,0,36,0,0,0,0,0,3,2007,New,Partial,156932,2460.0,20,19,63.79349593495935,2.5,36,1
1365,160,FV,30.0,3180.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200.0,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,RFn,2,480.0,TA,TA,Y,0,166,0,0,0,0,0,4,2006,WD,Abnorml,144152,2280.0,21,21,63.22456140350877,2.5,166,0
1366,60,FV,69.0,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,GasA,Ex,Y,SBrkr,814,860,0,1674.0,1,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2000.0,RFn,2,663.0,TA,TA,Y,0,96,0,0,0,0,0,1,2010,WD,Normal,216000,3151.0,26,26,68.5496667724532,3.5,96,0
1367,60,RL,68.0,9179.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,GasA,Ex,Y,SBrkr,882,908,0,1790.0,1,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,1999.0,RFn,2,588.0,TA,TA,Y,0,88,0,0,0,0,0,6,2008,WD,Abnorml,193000,3251.0,27,27,59.366348815749,3.5,88,0
1368,160,RM,41.0,2665.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,757,GasA,Ex,Y,SBrkr,925,550,0,1475.0,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336.0,TA,TA,Y,104,26,0,0,0,0,0,7,2006,WD,Normal,127000,2568.0,49,49,49.454828660436135,2.0,26,0
1369,120,RM,69.0,4435.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,848,0,0,848.0,1,0,1,0,1,1,Gd,4,Typ,0,Gd,Attchd,2003.0,Fin,2,420.0,TA,TA,Y,140,0,0,0,0,0,0,6,2009,WD,Normal,144000,2116.0,23,22,68.05293005671078,2.0,0,1
1370,20,RL,48.0,10635.0,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,GasA,Ex,Y,SBrkr,1668,0,0,1668.0,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502.0,TA,TA,Y,0,262,0,0,0,0,0,5,2010,WD,Normal,232000,3827.0,23,23,60.62189704729553,3.0,262,0
1371,50,RL,90.0,5400.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,GasA,Ex,Y,SBrkr,840,534,0,1374.0,0,0,1,0,2,1,TA,6,Typ,0,Gd,Detchd,1967.0,Fin,1,338.0,TA,TA,Y,0,0,198,0,0,0,0,10,2009,WD,Normal,105000,2552.0,106,76,41.14420062695925,1.0,198,1
1372,80,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,992,GasA,Gd,Y,SBrkr,1661,0,0,1661.0,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377.0,TA,TA,Y,0,28,0,0,178,0,0,10,2008,WD,Normal,165500,3030.0,71,30,54.62046204620462,2.0,206,1
1373,60,RL,75.0,9750.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,1108,989,0,2097.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583.0,TA,TA,Y,253,170,0,0,0,0,0,6,2006,WD,Normal,274300,3788.0,28,28,72.41288278775079,3.5,170,0
1374,20,RL,69.0,11400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2052,GasA,Ex,Y,SBrkr,2633,0,0,2633.0,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,804.0,TA,TA,Y,314,140,0,0,0,0,0,3,2007,WD,Normal,466500,5489.0,25,24,84.98815813445071,3.5,140,1
1375,60,FV,85.0,10625.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1026,1026,GasA,Ex,Y,SBrkr,1026,932,0,1958.0,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936.0,TA,TA,Y,154,210,0,0,0,0,0,7,2008,WD,Normal,250000,3920.0,21,21,63.775510204081634,2.5,210,0
1376,20,RL,89.0,10991.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,GasA,Ex,Y,SBrkr,1571,0,0,1571.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722.0,TA,TA,Y,100,36,0,0,0,0,0,12,2007,New,Partial,239000,3864.0,19,19,61.85300207039337,2.0,36,0
1377,30,RL,52.0,6292.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,Unf,0,384,768,GasA,TA,N,SBrkr,790,0,0,790.0,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1925.0,Unf,1,160.0,Fa,TA,Y,0,141,0,0,0,0,0,4,2008,WD,Normal,91000,1718.0,96,76,52.968568102444706,1.0,141,1
1378,50,RL,60.0,10998.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,156,984,GasA,Ex,Y,SBrkr,984,620,0,1604.0,0,0,2,0,3,1,TA,6,Min2,0,Gd,Detchd,1977.0,Unf,2,660.0,TA,TA,Y,0,68,0,0,0,0,0,7,2009,WD,Normal,117000,3248.0,85,66,36.022167487684726,2.0,68,1
1379,160,RM,21.0,1953.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309,Unf,0,174,483,GasA,TA,Y,SBrkr,483,504,0,987.0,0,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1973.0,Unf,1,264.0,TA,TA,Y,72,0,0,0,0,0,0,6,2006,WD,Normal,83000,1734.0,53,53,47.866205305651675,1.5,0,0
1380,80,RL,73.0,9735.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,754,640,0,1394.0,0,0,2,1,3,1,Gd,7,Typ,0,Gd,BuiltIn,2007.0,Fin,2,400.0,TA,TA,Y,100,0,0,0,0,0,0,5,2008,WD,Normal,167500,2178.0,20,19,76.90541781450872,2.5,0,1
1381,30,RL,45.0,8212.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,GasA,TA,N,FuseF,864,0,0,864.0,1,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1938.0,Unf,1,200.0,TA,Fa,Y,0,0,96,0,0,0,0,6,2010,WD,Normal,58500,1928.0,112,76,30.342323651452283,2.0,96,1
1382,20,RL,69.0,12925.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,0,340,1205,GasA,Ex,Y,SBrkr,2117,0,0,2117.0,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550.0,TA,TA,Y,0,42,0,0,0,0,0,5,2008,WD,Normal,237500,3872.0,56,56,61.33780991735537,2.5,42,0
1383,70,RM,60.0,7200.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,GasA,Ex,Y,SBrkr,998,764,0,1762.0,1,0,1,1,4,1,Gd,8,Typ,0,Gd,Detchd,1989.0,Unf,2,576.0,TA,TA,N,36,0,221,0,0,0,0,10,2006,WD,Normal,157000,2934.0,106,76,53.51056578050443,2.5,221,1
1384,30,RL,69.0,17673.5,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,Ex,Y,SBrkr,1416,0,0,1416.0,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2007.0,Unf,2,576.0,TA,TA,N,0,0,112,0,0,0,0,8,2007,WD,Normal,112000,2808.0,108,19,39.88603988603989,2.0,112,1
1385,50,RL,60.0,9060.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,0,356,560,GasA,TA,Y,SBrkr,698,560,0,1258.0,0,0,1,0,2,1,TA,6,Typ,0,Gd,Detchd,1939.0,Unf,1,280.0,TA,TA,P,0,0,0,0,0,0,0,10,2009,WD,Normal,105000,2098.0,87,76,50.047664442326024,1.0,0,1
1386,50,RM,40.0,5436.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,GasA,Gd,Y,SBrkr,796,358,0,1154.0,1,0,1,0,3,1,Gd,7,Typ,0,Gd,Detchd,1922.0,Unf,1,240.0,TA,TA,N,0,96,0,0,0,0,0,5,2010,WD,Normal,125500,2190.0,104,19,57.305936073059364,2.0,96,1
1387,60,RL,80.0,16692.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,469,133,1392,GasA,TA,Y,SBrkr,1392,1392,0,2747.625,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564.0,TA,TA,Y,0,112,0,0,440,519,2000,7,2006,WD,Normal,250000,4703.625,48,48,53.150495628371736,4.5,552,0
1388,50,RM,60.0,8520.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,546,0,714,GasW,TA,N,SBrkr,1664,862,0,2526.0,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216.0,TA,TA,Y,88,15,0,0,0,0,0,8,2007,CWD,Family,136000,3456.0,110,76,39.351851851851855,2.0,15,1
